fips_code,state,area_name,total_population,total_population_norm
13259,GA,Stewart County,4674.0,0.000479235772616855
13261,GA,Sumter County,28890.0,0.002985211473262452
13263,GA,Talbot County,5718.0,0.0005872733771541032
13265,GA,Taliaferro County,1609.0,0.00016205640680587238
13267,GA,Tattnall County,24296.0,0.0025098046195803463
13269,GA,Taylor County,7758.0,0.0007983813400429792
13271,GA,Telfair County,10920.0,0.0011255986825207368
13273,GA,Terrell County,8718.0,0.0008977262637553913
13275,GA,Thomas County,45649.0,0.00471950478211278
13277,GA,Tift County,41554.0,0.004295736591902023
13279,GA,Toombs County,27040.0,0.0027937655265249913
13281,GA,Towns County,13035.0,0.0013444679675746448
13283,GA,Treutlen County,6341.0,0.0006517440932716374
13285,GA,Troup County,70742.0,0.007316236209941487
13287,GA,Turner County,8909.0,0.00091749176420234
13289,GA,Twiggs County,7691.0,0.000791447892242217
13291,GA,Union County,27124.0,0.0028024582073498273
13293,GA,Upson County,28263.0,0.002920326819962783
13295,GA,Walker County,69489.0,0.007186570387637683
13297,GA,Walton County,106702.0,0.011037531477335594
13299,GA,Ware County,36243.0,0.0037461314983222092
13301,GA,Warren County,5106.0,0.0005239409882874405
13303,GA,Washington County,19820.0,0.0020466089127712246
13305,GA,Wayne County,31373.0,0.003242162979072785
13307,GA,Webster County,2337.0,0.0002373929739544516
13309,GA,Wheeler County,7081.0,0.0007283224719666218
13311,GA,White County,29026.0,0.002999285337455044
13313,GA,Whitfield County,103687.0,0.0107255263263013
13315,GA,Wilcox County,8779.0,0.0009040388057829508
13317,GA,Wilkes County,9518.0,0.0009805137001824013
13319,GA,Wilkinson County,8725.0,0.0008984506538241276
13321,GA,Worth County,20273.0,0.002093487298648019
15001,HI,Hawaii County,207615.0,0.02148044219253419
15003,HI,Honolulu County,989408.0,0.1023837400507611
15005,HI,Kalawao County,81.0,3.932403230282982e-06
15007,HI,Kauai County,73851.0,0.007637968884755955
15009,HI,Maui County,164183.0,0.01698591226891181
16001,ID,Ada County,524673.0,0.054290965965877916
16003,ID,Adams County,4903.0,0.0005029336762940866
16005,ID,Bannock County,90400.0,0.009350530491544195
16007,ID,Bear Lake County,6766.0,0.0006957249188734865
16009,ID,Benewah County,10369.0,0.0010685788356816334
16011,ID,Bingham County,50395.0,0.0052106412487160185
16013,ID,Blaine County,25041.0,0.0025869004197529993
16015,ID,Boise County,8517.0,0.000876925920353105
16017,ID,Bonner County,52547.0,0.0054333394527046755
16019,ID,Bonneville County,131366.0,0.013589868142380317
16021,ID,Boundary County,13557.0,0.001398486769843269
16023,ID,Butte County,2758.0,0.0002809598623741657
16025,ID,Camas County,1232.0,0.00012304282738964382
16027,ID,Canyon County,257674.0,0.026660762542658815
16029,ID,Caribou County,7219.0,0.000742603304750281
16031,ID,Cassia County,25696.0,0.002654682633327614
16033,ID,Clark County,801.0,7.844109601459211e-05
16035,ID,Clearwater County,9214.0,0.0009490544743401375
16037,ID,Custer County,4523.0,0.00046360964399125683
16039,ID,Elmore County,29724.0,0.00307151737573761
16041,ID,Franklin County,15494.0,0.0015989358502921673
16043,ID,Fremont County,14196.0,0.0014646132346893433
16045,ID,Gem County,21071.0,0.0021760677664839616
16047,ID,Gooding County,16061.0,0.0016576114458598107
16049,ID,Idaho County,17890.0,0.0018468842223910626
16051,ID,Jefferson County,34198.0,0.0035345061139556645
16053,ID,Jerome County,25479.0,0.0026322265411967876
16055,ID,Kootenai County,185010.0,0.01914117969199348
16057,ID,Latah County,41301.0,0.00426955506513198
16059,ID,Lemhi County,8441.0,0.000869061113892539
16061,ID,Lewis County,3739.0,0.00038247795629278686
16063,ID,Lincoln County,5450.0,0.0005595395859510548
16065,ID,Madison County,54547.0,0.0056403080437722
16067,ID,Minidoka County,22480.0,0.002321877138891033
16069,ID,Nez Perce County,42987.0,0.004444029587401904
16071,ID,Oneida County,4953.0,0.0005081078910707748
16073,ID,Owyhee County,12722.0,0.001312077383072577
16075,ID,Payette County,27279.0,0.0028184982731575604
16077,ID,Power County,8253.0,0.0008496060663321916
16079,ID,Shoshone County,14026.0,0.0014470209044486035
16081,ID,Teton County,12549.0,0.0012941745999452362
16083,ID,Twin Falls County,95156.0,0.00984270180110277
16085,ID,Valley County,12644.0,0.0013040056080209435
16087,ID,Washington County,11425.0,0.001177858251765287
17001,IL,Adams County,64441.0,0.006664181663783249
17003,IL,Alexander County,4695.0,0.000481408942823064
17005,IL,Bond County,16450.0,0.0016978668368224444
17007,IL,Boone County,53202.0,0.00550112166627929
17009,IL,Brown County,6294.0,0.0006468803313815505
17011,IL,Bureau County,32729.0,0.003382487683816567
17013,IL,Calhoun County,4317.0,0.0004422918791113017
17015,IL,Carroll County,15526.0,0.0016022473477492476
17017,IL,Cass County,12596.0,0.001299038361835323
17019,IL,Champaign County,205644.0,0.02127647464603714
17021,IL,Christian County,33228.0,0.0034341263472879146
17023,IL,Clark County,15088.0,0.0015569212263054596
17025,IL,Clay County,12999.0,0.0013407425329354293
17027,IL,Clinton County,36785.0,0.0038022199865015084
17029,IL,Coles County,46060.0,0.004762036827577157
17031,IL,Cook County,5087072.0,0.5264276124248213
17033,IL,Crawford County,18300.0,0.0018893127835599053
17035,IL,Cumberland County,10261.0,0.001057402531763987
17037,IL,DeKalb County,100288.0,0.01037378320578204
17039,IL,De Witt County,15365.0,0.0015855863761683117
17041,IL,Douglas County,19629.0,0.002026843412324276
17043,IL,DuPage County,921213.0,0.09532662851683617
17045,IL,Edgar County,16334.0,0.0016858626585405279
17047,IL,Edwards County,5968.0,0.0006131444510375439
17049,IL,Effingham County,34331.0,0.0035482695252616546
17051,IL,Fayette County,21164.0,0.0021856918059686018
17053,IL,Ford County,13250.0,0.0013667170911144037
17055,IL,Franklin County,37138.0,0.003838749942824927
17057,IL,Fulton County,32541.0,0.0033630326362562198
17059,IL,Gallatin County,4670.0,0.0004788218354347199
17061,IL,Greene County,11543.0,0.0011900693986382708
17063,IL,Grundy County,53578.0,0.005540031761399985
17065,IL,Hamilton County,7911.0,0.0008142144372596448
17067,IL,Hancock County,17186.0,0.0017740312783352937
17069,IL,Hardin County,3569.0,0.00036488562605204724
17071,IL,Henderson County,6088.0,0.0006255625665015954
17073,IL,Henry County,48448.0,0.005009157325311782
17075,IL,Iroquois County,26136.0,0.0027002157233624695
17077,IL,Jackson County,52141.0,0.005391324828717968
17079,IL,Jasper County,9144.0,0.0009418105736527742
17081,IL,Jefferson County,36320.0,0.0037540997890783087
17083,IL,Jersey County,21091.0,0.002178137452394637
17085,IL,Jo Daviess County,21756.0,0.0022469545089245893
17087,IL,Johnson County,13326.0,0.0013745818975749698
17089,IL,Kane County,514982.0,0.05328809965786022
17091,IL,Kankakee County,105940.0,0.010958676444138867
17093,IL,Kendall County,139976.0,0.014480867926926013
17095,IL,Knox County,48411.0,0.005005328406377033
17097,IL,Lake County,708760.0,0.07334107947780168
17099,IL,LaSalle County,108309.0,0.01120383074025835
17101,IL,Lawrence County,14813.0,0.0015284630450336748
17103,IL,Lee County,33654.0,0.0034782106571852973
17105,IL,Livingston County,35320.0,0.0036506154935445462
17107,IL,Logan County,27590.0,0.0028506818890685604
17109,IL,McDonough County,26839.0,0.002772965183122705
17111,IL,McHenry County,312800.0,0.03236543781825302
17113,IL,McLean County,170441.0,0.017633516990362093
17115,IL,Macon County,100591.0,0.01040513894732877
17117,IL,Macoupin County,44018.0,0.0045507218960972136
17119,IL,Madison County,262752.0,0.027186255795379262
17121,IL,Marion County,36673.0,0.003790629745401727
17123,IL,Marshall County,11683.0,0.0012045572000129977
17125,IL,Mason County,12523.0,0.0012914840082613583
17127,IL,Massac County,13661.0,0.0014092491365787802
17129,IL,Menard County,11954.0,0.0012326014441026473
17131,IL,Mercer County,15487.0,0.001598211460223431
17133,IL,Monroe County,34957.0,0.0036130506942657903
17135,IL,Montgomery County,27663.0,0.002858236242642525
17137,IL,Morgan County,32140.0,0.003321535433747181
17139,IL,Moultrie County,14342.0,0.0014797219418372727
17141,IL,Ogle County,51265.0,0.005300672585830391
17143,IL,Peoria County,177513.0,0.018365357928376864
17145,IL,Perry County,20503.0,0.0021172886866207847
17147,IL,Piatt County,16714.0,0.0017251866908433576
17149,IL,Pike County,14342.0,0.0014797219418372727
17151,IL,Pope County,3707.0,0.00037916645883570647
17153,IL,Pulaski County,4911.0,0.0005037615506583567
17155,IL,Putnam County,5561.0,0.0005710263427553025
17157,IL,Randolph County,29815.0,0.0030809344466311826
17159,IL,Richland County,15488.0,0.0015983149445189645
17161,IL,Rock Island County,141236.0,0.014611258139298556
17163,IL,St. Clair County,251018.0,0.02597197107158609
17165,IL,Saline County,22873.0,0.002362546467035802
17167,IL,Sangamon County,193491.0,0.020018830002415323
17169,IL,Schuyler County,6733.0,0.0006923099371208723
17171,IL,Scott County,4710.0,0.00048296120725607045
17173,IL,Shelby County,20568.0,0.002124015165830479
17175,IL,Stark County,5218.0,0.0005355312293872219
17177,IL,Stephenson County,43105.0,0.0044562407342748885
17179,IL,Tazewell County,129541.0,0.013401009303031201
17181,IL,Union County,16667.0,0.001720322928953271
17183,IL,Vermilion County,71652.0,0.007410406918877212
17185,IL,Wabash County,10942.0,0.0011278753370224796
17187,IL,Warren County,16185.0,0.0016704434985059973
17189,IL,Washington County,13536.0,0.0013963135996370598
17191,IL,Wayne County,15761.0,0.001626566157199682
17193,IL,White County,13401.0,0.0013823432197400019
17195,IL,Whiteside County,54498.0,0.005635237313291046
17197,IL,Will County,700728.0,0.0725098936160745
17199,IL,Williamson County,66706.0,0.006898573593167221
17201,IL,Winnebago County,280922.0,0.02906656544522773
17203,IL,Woodford County,38285.0,0.003957446429802152
18001,IN,Adams County,36288.0,0.0037507882916212286
18003,IN,Allen County,394545.0,0.04082476155666045
18005,IN,Bartholomew County,84003.0,0.008688541453014715
18007,IN,Benton County,8729.0,0.0008988645910062627
18009,IN,Blackford County,11893.0,0.0012262889020750879
18011,IN,Boone County,76120.0,0.007872774751322064
18013,IN,Brown County,15653.0,0.0016153898532820356
18015,IN,Carroll County,20525.0,0.0021195653411225273
18017,IN,Cass County,37666.0,0.0038933896508667534
18019,IN,Clark County,125467.0,0.01297941428302665
18021,IN,Clay County,26460.0,0.002733744635115409
18023,IN,Clinton County,32730.0,0.003382591168112101
18025,IN,Crawford County,10438.0,0.0010757192520734632
18027,IN,Daviess County,33656.0,0.003478417625776365
18029,IN,Dearborn County,51215.0,0.005295498371053703
18031,IN,Decatur County,26399.0,0.002727432093087849
18033,IN,DeKalb County,44198.0,0.004569349069293291
18035,IN,Delaware County,112321.0,0.011619009733939806
18037,IN,Dubois County,43546.0,0.004501877308605277
18039,IN,Elkhart County,206409.0,0.02135564013212047
18041,IN,Fayette County,23362.0,0.002413150287551812
18043,IN,Floyd County,80809.0,0.008358012613079877
18045,IN,Fountain County,16731.0,0.0017269459238674317
18047,IN,Franklin County,23096.0,0.0023856234649398313
18049,IN,Fulton County,20358.0,0.002102283463768389
18051,IN,Gibson County,32904.0,0.0034005974355349757
18053,IN,Grant County,66200.0,0.006846210539627137
18055,IN,Greene County,31196.0,0.003223846258763309
18057,IN,Hamilton County,371645.0,0.03845497118893728
18059,IN,Hancock County,86166.0,0.008912377984254243
18061,IN,Harrison County,40006.0,0.0041355429024157574
18063,IN,Hendricks County,186387.0,0.019283677566943474
18065,IN,Henry County,48929.0,0.005058933271463522
18067,IN,Howard County,83831.0,0.008670742154182908
18069,IN,Huntington County,36781.0,0.0038018060493193733
18071,IN,Jackson County,46460.0,0.004803430545790662
18073,IN,Jasper County,33535.0,0.00346589602601678
18075,IN,Jay County,20032.0,0.002068547583424382
18077,IN,Jefferson County,33056.0,0.0034163270484561074
18079,IN,Jennings County,27622.0,0.002853993386525641
18081,IN,Johnson County,167819.0,0.017362181167472568
18083,IN,Knox County,36070.0,0.0037282287151948683
18085,IN,Kosciusko County,80364.0,0.008311962101567353
18087,IN,LaGrange County,40907.0,0.004228782252691678
18089,IN,Lake County,500598.0,0.05179958155090258
18091,IN,LaPorte County,111706.0,0.011555366892186543
18093,IN,Lawrence County,45084.0,0.004661036155136205
18095,IN,Madison County,132504.0,0.013707633270697739
18097,IN,Marion County,968460.0,0.10021595102791984
18099,IN,Marshall County,46352.0,0.004792254241873016
18101,IN,Martin County,9897.0,0.0010197342481896975
18103,IN,Miami County,35402.0,0.0036591012057783146
18105,IN,Monroe County,139342.0,0.014415258883557608
18107,IN,Montgomery County,38573.0,0.003987249906915876
18109,IN,Morgan County,73227.0,0.007573394684342888
18111,IN,Newton County,13960.0,0.0014401909409433753
18113,IN,Noble County,47430.0,0.004903810312458412
18115,IN,Ohio County,6004.0,0.0006168698856767594
18117,IN,Orange County,19638.0,0.00202777477098408
18119,IN,Owen County,21532.0,0.0022237740267250262
18121,IN,Parke County,16484.0,0.0017013853028705922
18123,IN,Perry County,19209.0,0.0019833800082000954
18125,IN,Pike County,12106.0,0.0012483310570237792
18127,IN,Porter County,175335.0,0.01813996913270433
18129,IN,Posey County,25040.0,0.002586796935457466
18131,IN,Pulaski County,12385.0,0.001277203175477699
18133,IN,Putnam County,37567.0,0.003883144705608911
18135,IN,Randolph County,24216.0,0.0025015258759376454
18137,IN,Ripley County,29227.0,0.00302008568085733
18139,IN,Rush County,16847.0,0.0017389501021493482
18141,IN,St. Joseph County,272848.0,0.02823103324308813
18143,IN,Scott County,24657.0,0.0025471624502680346
18145,IN,Shelby County,45231.0,0.004676248346579668
18147,IN,Spencer County,19910.0,0.0020559224993692633
18149,IN,Starke County,23206.0,0.002397006737448545
18151,IN,Steuben County,34917.0,0.00360891132244444
18153,IN,Sullivan County,20757.0,0.0021435736976863603
18155,IN,Switzerland County,10019.0,0.0010323593322448166
18157,IN,Tippecanoe County,188792.0,0.019532557297702174
18159,IN,Tipton County,15256.0,0.0015743065879551318
18161,IN,Union County,6973.0,0.0007171461680489754
18163,IN,Vanderburgh County,179810.0,0.018603061355217918
18165,IN,Vermillion County,15417.0,0.0015909675595360674
18167,IN,Vigo County,106153.0,0.01098071859908756
18169,IN,Wabash County,30670.0,0.00316941351931255
18171,IN,Warren County,8518.0,0.0008770294046486387
18173,IN,Warrick County,65867.0,0.006811750269214395
18175,IN,Washington County,28205.0,0.0029143247308218248
18177,IN,Wayne County,66127.0,0.006838656186053172
18179,IN,Wells County,28555.0,0.0029505442342586414
18181,IN,White County,24917.0,0.002574068367106813
18183,IN,Whitley County,34742.0,0.0035908015707260313
19001,IA,Adair County,7389.0,0.0007601956349910207
19003,IA,Adams County,3544.0,0.0003622985186637032
19005,IA,Allamakee County,14074.0,0.0014519881506342243
19007,IA,Appanoose County,12119.0,0.0012496763528657181
19009,IA,Audubon County,5534.0,0.0005682322667758909
19011,IA,Benton County,25796.0,0.0026650310628809903
19013,IA,Black Hawk County,130471.0,0.013497249697877599
19015,IA,Boone County,26590.0,0.002747197593534798
19017,IA,Bremer County,25307.0,0.0026144272423649804
19019,IA,Buchanan County,20691.0,0.0021367437341811317
19021,IA,Buena Vista County,20567.0,0.0021239116815349453
19023,IA,Butler County,14172.0,0.001462129611596533
19025,IA,Calhoun County,9763.0,0.0010058673525881732
19027,IA,Carroll County,20522.0,0.002119254888235926
19029,IA,Cass County,13130.0,0.0013542989756503523
19031,IA,Cedar County,18302.0,0.001889519752150973
19033,IA,Cerro Gordo County,42406.0,0.004383905211696788
19035,IA,Cherokee County,11605.0,0.0011964854249613642
19037,IA,Chickasaw County,11658.0,0.0012019700926246535
19039,IA,Clarke County,9588.0,0.0009877576008697649
19041,IA,Clay County,16511.0,0.0017041793788500038
19043,IA,Clayton County,16969.0,0.0017515751862044672
19045,IA,Clinton County,46158.0,0.004772178288539466
19047,IA,Crawford County,16013.0,0.0016526441996741901
19049,IA,Dallas County,111092.0,0.011491827534728813
19051,IA,Davis County,9169.0,0.0009443976810411183
19053,IA,Decatur County,7665.0,0.0007887573005583391
19055,IA,Delaware County,17600.0,0.0018168737766862714
19057,IA,Des Moines County,38253.0,0.003954134932345072
19059,IA,Dickinson County,18056.0,0.0018640626154496672
19061,IA,Dubuque County,98887.0,0.01022880170773924
19063,IA,Emmet County,9229.0,0.000950606738773144
19065,IA,Fayette County,19210.0,0.001983483492495629
19067,IA,Floyd County,15326.0,0.001581550488642495
19069,IA,Franklin County,9875.0,0.0010174575936879547
19071,IA,Fremont County,6458.0,0.0006638517558490877
19073,IA,Greene County,8584.0,0.0008838593681538671
19075,IA,Grundy County,12384.0,0.0012770996911821652
19077,IA,Guthrie County,10722.0,0.0011051087920050516
19079,IA,Hamilton County,14729.0,0.0015197703642088388
19081,IA,Hancock County,10615.0,0.001094035972382939
19083,IA,Hardin County,16463.0,0.0016992121326643832
19085,IA,Harrison County,14670.0,0.0015136647907723468
19087,IA,Henry County,19547.0,0.0020183577000905074
19089,IA,Howard County,9376.0,0.0009658189302166071
19091,IA,Humboldt County,9500.0,0.0009786509828627937
19093,IA,Ida County,6833.0,0.0007026583666742486
19095,IA,Iowa County,16381.0,0.0016907264204306146
19097,IA,Jackson County,19342.0,0.001997143419506086
19099,IA,Jasper County,37919.0,0.003919571177636795
19101,IA,Jefferson County,15440.0,0.001593347698333344
19103,IA,Johnson County,157528.0,0.016297224282134617
19105,IA,Jones County,20900.0,0.0021583719519476883
19107,IA,Keokuk County,9914.0,0.0010214934812137714
19109,IA,Kossuth County,14396.0,0.0014853100937960958
19111,IA,Lee County,32565.0,0.00336551625934903
19113,IA,Linn County,228972.0,0.023690556292248758
19115,IA,Louisa County,10513.0,0.0010834805742384952
19117,IA,Lucas County,8747.0,0.0009007273083258704
19119,IA,Lyon County,12324.0,0.0012708906334501396
19121,IA,Madison County,16971.0,0.0017517821547955346
19123,IA,Mahaska County,21874.0,0.002259165655797573
19125,IA,Marion County,33770.0,0.003490214835467214
19127,IA,Marshall County,40014.0,0.004136370776780028
19129,IA,Mills County,14633.0,0.0015098358718375975
19131,IA,Mitchell County,10518.0,0.0010839979957161642
19133,IA,Monona County,8493.0,0.0008744422972602946
19135,IA,Monroe County,7504.0,0.0007720963289774034
19137,IA,Montgomery County,10139.0,0.001044777447708868
19139,IA,Muscatine County,42218.0,0.00436445016413644
19141,IA,O'Brien County,14012.0,0.0014455721243111308
19143,IA,Osceola County,5978.0,0.0006141792939928815
19145,IA,Page County,15014.0,0.001549263388435961
19147,IA,Palo Alto County,8810.0,0.0009072468189444974
19149,IA,Plymouth County,25722.0,0.002657373225011492
19151,IA,Pocahontas County,6976.0,0.0007174566209355767
19153,IA,Polk County,505255.0,0.052281507915203314
19155,IA,Pottawattamie County,93179.0,0.009638113348832522
19157,IA,Poweshiek County,18453.0,0.001905145880776571
19159,IA,Ringgold County,4642.0,0.0004759242751597746
19161,IA,Sac County,9686.0,0.0009978990618320735
19163,IA,Scott County,174270.0,0.018029758357960873
19165,IA,Shelby County,11806.0,0.0012172857683636505
19167,IA,Sioux County,36246.0,0.0037464419512088106
19169,IA,Story County,98566.0,0.0101955832488729
19171,IA,Tama County,16833.0,0.0017375013220118755
19173,IA,Taylor County,5924.0,0.0006085911420340584
19175,IA,Union County,11906.0,0.0012276341979170268
19177,IA,Van Buren County,7266.0,0.0007474670666403678
19179,IA,Wapello County,35166.0,0.003634678912032347
19181,IA,Warren County,55205.0,0.005708400710233417
19183,IA,Washington County,22560.0,0.0023301558825337344
19185,IA,Wayne County,6557.0,0.0006740967011069301
19187,IA,Webster County,36485.0,0.0037711746978413797
19189,IA,Winnebago County,10571.0,0.0010894826633794535
19191,IA,Winneshiek County,19815.0,0.0020460914912935556
19193,IA,Woodbury County,105951.0,0.010959814771389739
19195,IA,Worth County,7297.0,0.0007506750798019146
19197,IA,Wright County,12656.0,0.0013052474195673488
20001,KS,Allen County,12412.0,0.0012799972514571107
20003,KS,Anderson County,7838.0,0.0008066600836856801
20005,KS,Atchison County,16016.0,0.0016529546525607913
20007,KS,Barber County,4071.0,0.0004168347424099961
20009,KS,Barton County,24899.0,0.002572205649787205
20011,KS,Bourbon County,14408.0,0.0014865519053425009
20013,KS,Brown County,9250.0,0.000952779908979353
20015,KS,Butler County,68632.0,0.007097884346365249
20017,KS,Chase County,2579.0,0.0002624361734736222
20019,KS,Chautauqua County,3347.0,0.0003419121124435519
20021,KS,Cherokee County,19054.0,0.0019673399423923623
20023,KS,Cheyenne County,2636.0,0.00026833477831904665
20025,KS,Clark County,1847.0,0.00018668566914290788
20027,KS,Clay County,8007.0,0.000824148929630886
20029,KS,Cloud County,8854.0,0.000911800127947983
20031,KS,Coffey County,8251.0,0.0008493990977411241
20033,KS,Comanche County,1655.0,0.00016681668440042546
20035,KS,Cowley County,34157.0,0.0035302632578387803
20037,KS,Crawford County,38764.0,0.004007015407362824
20039,KS,Decatur County,2712.0,0.0002761995847796126
20041,KS,Dickinson County,18445.0,0.001904318006412301
20043,KS,Doniphan County,7493.0,0.000770958001726532
20045,KS,Douglas County,120553.0,0.012470892454773742
20047,KS,Edwards County,2733.0,0.0002783727549858216
20049,KS,Elk County,2467.0,0.00025084593237384076
20051,KS,Ellis County,28810.0,0.002976932729619751
20053,KS,Ellsworth County,6357.0,0.0006533998420001776
20055,KS,Finney County,37466.0,0.003872692791760001
20057,KS,Ford County,33980.0,0.0035119465375293042
20059,KS,Franklin County,26125.0,0.002699077396111598
20061,KS,Geary County,35047.0,0.003622364280863829
20063,KS,Gove County,2735.0,0.00027857972357688915
20065,KS,Graham County,2376.0,0.00024142886148026833
20067,KS,Grant County,7147.0,0.0007351524354718501
20069,KS,Gray County,5743.0,0.0005898604845424473
20071,KS,Greeley County,1181.0,0.00011776512831742194
20073,KS,Greenwood County,5870.0,0.0006030029900752352
20075,KS,Hamilton County,2437.0,0.00024774140350782784
20077,KS,Harper County,5435.0,0.0005579873215180484
20079,KS,Harvey County,33504.0,0.003462688012855233
20081,KS,Haskell County,3630.0,0.00037119816807960676
20083,KS,Hodgeman County,1655.0,0.00016681668440042546
20085,KS,Jackson County,13368.0,0.0013789282379873878
20087,KS,Jefferson County,18327.0,0.0018921068595393168
20089,KS,Jewell County,2847.0,0.0002901699646766706
20091,KS,Johnson County,622237.0,0.06438730777533393
20093,KS,Kearny County,3823.0,0.00039117063711762297
20095,KS,Kingman County,7066.0,0.0007267702075336154
20097,KS,Kiowa County,2374.0,0.0002412218928892008
20099,KS,Labette County,19728.0,0.0020370883575821183
20101,KS,Lane County,1529.0,0.00015377766316317137
20103,KS,Leavenworth County,83518.0,0.00863835156968084
20105,KS,Lincoln County,2920.0,0.00029772431825063523
20107,KS,Linn County,9860.0,0.0010159053292549483
20109,KS,Logan County,2665.0,0.00027133582288952577
20111,KS,Lyon County,32172.0,0.003324846931204261
20113,KS,McPherson County,30091.0,0.003109496112198501
20115,KS,Marion County,11690.0,0.001205281590081734
20117,KS,Marshall County,9933.0,0.001023459682828913
20119,KS,Meade County,3911.0,0.0004002772551245941
20121,KS,Miami County,35320.0,0.0036506154935445462
20123,KS,Mitchell County,5719.0,0.000587376861449637
20125,KS,Montgomery County,30568.0,0.003158858121168106
20127,KS,Morris County,5334.0,0.0005475354076691384
20129,KS,Morton County,2580.0,0.00026253965776915593
20131,KS,Nemaha County,10114.0,0.001042190340320524
20133,KS,Neosho County,15420.0,0.0015912780124226688
20135,KS,Ness County,2618.0,0.0002664720609994389
20137,KS,Norton County,5330.0,0.0005471214704870033
20139,KS,Osage County,15824.0,0.001633085667818309
20141,KS,Osborne County,3427.0,0.00035019085608625295
20143,KS,Ottawa County,5818.0,0.0005976218067074795
20145,KS,Pawnee County,6126.0,0.0006294949697318784
20147,KS,Phillips County,4761.0,0.00048823890632829236
20149,KS,Pottawatomie County,26382.0,0.002725672860063775
20151,KS,Pratt County,9082.0,0.0009353945473296809
20153,KS,Rawlins County,2463.0,0.0002504319951917057
20155,KS,Reno County,61497.0,0.006359523897731851
20157,KS,Republic County,4627.0,0.00047437201072676814
20159,KS,Rice County,9260.0,0.0009538147519346906
20161,KS,Riley County,71402.0,0.0073845358449937705
20163,KS,Rooks County,4778.0,0.0004899981393523663
20165,KS,Rush County,2830.0,0.0002884107316525966
20167,KS,Russell County,6723.0,0.0006912750941655347
20169,KS,Saline County,53098.0,0.005490359299543779
20171,KS,Scott County,4922.0,0.0005048998779092281
20173,KS,Sedgwick County,528469.0,0.05468379235172408
20175,KS,Seward County,21067.0,0.0021756538293018265
20177,KS,Shawnee County,177746.0,0.01838946976923623
20179,KS,Sheridan County,2423.0,0.0002462926233703552
20181,KS,Sherman County,5844.0,0.0006003123983913573
20183,KS,Smith County,3590.0,0.00036705879625825624
20185,KS,Stafford County,3909.0,0.00040007028653352654
20187,KS,Stanton County,1901.0,0.00019227382110173106
20189,KS,Stevens County,5077.0,0.0005209399437169613
20191,KS,Sumner County,22334.0,0.0023067684317431038
20193,KS,Thomas County,7865.0,0.0008094541596650917
20195,KS,Trego County,2731.0,0.0002781657863947541
20197,KS,Wabaunsee County,7057.0,0.0007258388488738114
20199,KS,Wallace County,1509.0,0.0001517079772524961
20201,KS,Washington County,5504.0,0.000565127737909878
20203,KS,Wichita County,2082.0,0.0002110044785933421
20205,KS,Wilson County,8382.0,0.000862955540456047
20207,KS,Woodson County,3115.0,0.000317903755879719
20209,KS,Wyandotte County,165281.0,0.017099538025407878
21001,KY,Adair County,19264.0,0.0019890716444544527
21003,KY,Allen County,21788.0,0.0022502660063816694
21005,KY,Anderson County,24613.0,0.002542609141264549
21007,KY,Ballard County,7582.0,0.0007801681040290368
21009,KY,Barren County,45008.0,0.004653171348675639
21011,KY,Bath County,12975.0,0.001338258909842619
21013,KY,Bell County,23317.0,0.0024084934942527926
21015,KY,Boone County,140496.0,0.01453467976060357
21017,KY,Bourbon County,20134.0,0.002079102981568826
21019,KY,Boyd County,47826.0,0.004944790093489782
21021,KY,Boyle County,30988.0,0.0032023215252922864
21023,KY,Bracken County,8426.0,0.0008675088494595326
21025,KY,Breathitt County,12953.0,0.0013359822553408761
21027,KY,Breckinridge County,21124.0,0.002181552434147251
21029,KY,Bullitt County,84863.0,0.008777537947173751
21031,KY,Butler County,12375.0,0.0012761683325223615
21033,KY,Caldwell County,12551.0,0.0012943815685363036
21035,KY,Calloway County,38280.0,0.003956929008324483
21037,KY,Campbell County,93702.0,0.00969223563539668
21039,KY,Carlisle County,4704.0,0.00048234030148286785
21041,KY,Carroll County,10987.0,0.0011325321303214987
21043,KY,Carter County,26366.0,0.002724017111335235
21045,KY,Casey County,15918.0,0.0016428131915984827
21047,KY,Christian County,72032.0,0.007449730951180041
21049,KY,Clark County,37304.0,0.0038559283358835313
21051,KY,Clay County,19648.0,0.0020288096139394174
21053,KY,Clinton County,9148.0,0.0009422245108349093
21055,KY,Crittenden County,8974.0,0.0009242182434120345
21057,KY,Cumberland County,6000.0,0.0006164559484946243
21059,KY,Daviess County,103458.0,0.010701828422624068
21061,KY,Edmonson County,12448.0,0.0012837226860963262
21063,KY,Elliott County,7245.0,0.0007452938964341588
21065,KY,Estill County,13936.0,0.001437707317850565
21067,KY,Fayette County,320154.0,0.033126461327608304
21069,KY,Fleming County,15442.0,0.0015935546669244116
21071,KY,Floyd County,34423.0,0.003557790080450761
21073,KY,Franklin County,51644.0,0.0053398931338376875
21075,KY,Fulton County,6338.0,0.0006514336403850361
21077,KY,Gallatin County,8792.0,0.0009053841016248897
21079,KY,Garrard County,17829.0,0.001840571680363503
21081,KY,Grant County,25619.0,0.0026467143425715142
21083,KY,Graves County,36461.0,0.0037686910747485695
21085,KY,Grayson County,26825.0,0.0027715164029852323
21087,KY,Green County,11468.0,0.0011823080764732387
21089,KY,Greenup County,35221.0,0.0036403705482867038
21091,KY,Hancock County,8920.0,0.0009186300914532114
21093,KY,Hardin County,112273.0,0.011614042487754186
21095,KY,Harlan County,25324.0,0.0026161864753890545
